Unnamed: 0,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ORIGIN_AIRPORT_LAT,ORIGIN_AIRPORT_LON,DESTINATION_AIRPORT_LAT,DESTINATION_AIRPORT_LON
3826,EV,AGS,ATL,33.36996,-81.9645,33.640440000000005,-84.42694
3831,VX,SFO,AUS,37.619,-122.37484,30.19453,-97.66987
3833,WN,AUS,HOU,30.19453,-97.66987,29.64542,-95.27889
3834,WN,BNA,SAN,36.12448,-86.67818,32.73356,-117.18966
3836,WN,BWI,LAX,39.1754,-76.6682,33.94254,-118.40807
3837,WN,CLT,HOU,35.214009999999995,-80.94313000000001,29.64542,-95.27889
3838,WN,DCA,HOU,38.85208,-77.03772,29.64542,-95.27889
3839,WN,FLL,ISP,26.07258,-80.15275,40.79524,-73.10021
3842,WN,LAX,MKE,33.94254,-118.40807,42.94722,-87.89658
3844,WN,MSY,MDW,29.99339,-90.25803,41.78598,-87.75242
3845,WN,PHX,MKE,33.43417,-112.00806,42.94722,-87.89658
3846,WN,RDU,TPA,35.87764,-78.78747,27.97547,-82.53325
3847,WN,RSW,MDW,26.53617,-81.75516999999999,41.78598,-87.75242
3851,WN,TPA,PHL,27.97547,-82.53325,39.87195,-75.24114
3852,WN,OKC,HOU,35.39309,-97.60073,29.64542,-95.27889
3857,AA,LAX,CMH,33.94254,-118.40807,39.99799,-82.89188
3865,DL,ATL,OMA,33.640440000000005,-84.42694,41.30252,-95.89417
3866,DL,ABQ,MSP,35.04022,-106.60918999999998,44.88055,-93.21692
3867,DL,TUS,MSP,32.11608,-110.94103,44.88055,-93.21692
3871,EV,ATL,ILM,33.640440000000005,-84.42694,34.27061,-77.90256
3873,F9,RSW,CLE,26.53617,-81.75516999999999,41.41089,-81.8494
3874,F9,FLL,CVG,26.07258,-80.15275,39.04614,-84.66216999999999
3877,MQ,ORD,BNA,41.9796,-87.90446,36.12448,-86.67818
3878,MQ,ORD,ABQ,41.9796,-87.90446,35.04022,-106.60918999999998
3879,MQ,ORD,CMI,41.9796,-87.90446,40.03925,-88.27806
3881,OO,CEC,SFO,41.78016,-124.23653,37.619,-122.37484
3883,EV,EWR,STL,40.6925,-74.16866,38.747690000000006,-90.35999
3886,OO,ICT,ORD,37.64996,-97.43305,41.9796,-87.90446
3887,EV,ORD,SDF,41.9796,-87.90446,38.17439,-85.736
3888,B6,CHS,JFK,32.89865,-80.04051,40.63975,-73.77893
3889,EV,IAH,CLE,29.98047,-95.33972,41.41089,-81.8494
3891,DL,ATL,SDF,33.640440000000005,-84.42694,38.17439,-85.736
3894,WN,AUS,SAN,30.19453,-97.66987,32.73356,-117.18966
3895,WN,BOS,MDW,42.36435,-71.00518000000001,41.78598,-87.75242
3897,WN,DAL,SNA,32.84711,-96.85177,33.67566,-117.86822
3898,WN,DEN,TPA,39.85841,-104.667,27.97547,-82.53325
3899,WN,HOU,CRP,29.64542,-95.27889,27.77036,-97.50122
3900,WN,LAS,MAF,36.08036,-115.15233,31.94253,-102.20191
3901,WN,LIT,MDW,34.7294,-92.22425,41.78598,-87.75242
3903,WN,MCI,MKE,39.29761,-94.71391,42.94722,-87.89658
3904,WN,MCO,ALB,28.428890000000003,-81.31603,42.74812,-73.80298
3906,WN,MCO,MHT,28.428890000000003,-81.31603,42.93452,-71.43706
3908,WN,OAK,ONT,37.72129,-122.22072,34.056,-117.60119
3910,WN,SAN,SMF,32.73356,-117.18966,38.69542,-121.59077
3911,WN,OAK,SAN,37.72129,-122.22072,32.73356,-117.18966
3912,WN,OAK,SNA,37.72129,-122.22072,33.67566,-117.86822
3913,WN,OKC,LAS,35.39309,-97.60073,36.08036,-115.15233
3918,AA,ORD,RDU,41.9796,-87.90446,35.87764,-78.78747
3921,AS,SEA,MSY,47.44898,-122.30931,29.99339,-90.25803
3922,AS,SEA,ABQ,47.44898,-122.30931,35.04022,-106.60918999999998
3925,DL,ATL,SAN,33.640440000000005,-84.42694,32.73356,-117.18966
3931,EV,EVV,ATL,38.03799,-87.53063,33.640440000000005,-84.42694
3932,MQ,AEX,DFW,31.32737,-92.54856,32.89595,-97.0372
3936,MQ,EYW,MIA,24.55611,-81.75956,25.79325,-80.29056
3940,OO,SFO,MCI,37.619,-122.37484,39.29761,-94.71391
3941,OO,SFO,FAT,37.619,-122.37484,36.77619,-119.71814
3943,OO,SEA,OMA,47.44898,-122.30931,41.30252,-95.89417
3946,OO,DEN,GTF,39.85841,-104.667,47.482,-111.37069
3956,NK,MCO,ACY,28.428890000000003,-81.31603,39.45758,-74.57717
3962,DL,RSW,CVG,26.53617,-81.75516999999999,39.04614,-84.66216999999999
3963,EV,IAH,SAV,29.98047,-95.33972,32.12758,-81.20214
3964,OO,IND,ORD,39.71733,-86.29438,41.9796,-87.90446
3967,US,JAX,PHL,30.49406,-81.68786,39.87195,-75.24114
3968,UA,SFO,STL,37.619,-122.37484,38.747690000000006,-90.35999
3972,WN,CHS,HOU,32.89865,-80.04051,29.64542,-95.27889
3974,WN,LAS,ICT,36.08036,-115.15233,37.64996,-97.43305
3975,WN,MCO,FNT,28.428890000000003,-81.31603,42.9655,-83.74346
3976,WN,MDW,LAX,41.78598,-87.75242,33.94254,-118.40807
3977,WN,OAK,BOI,37.72129,-122.22072,43.564440000000005,-116.22278
3978,WN,OAK,MCI,37.72129,-122.22072,39.29761,-94.71391
3979,WN,RSW,IND,26.53617,-81.75516999999999,39.71733,-86.29438
3981,WN,TPA,CAK,27.97547,-82.53325,40.91631,-81.44247
3982,WN,TPA,CMH,27.97547,-82.53325,39.99799,-82.89188
3983,US,PHX,SMF,33.43417,-112.00806,38.69542,-121.59077
3984,US,PHX,BOI,33.43417,-112.00806,43.564440000000005,-116.22278
3987,AA,ORD,SJC,41.9796,-87.90446,37.36186,-121.92901
3993,DL,DEN,JFK,39.85841,-104.667,40.63975,-73.77893
4001,MQ,ORD,BMI,41.9796,-87.90446,40.477990000000005,-88.91595
4007,OO,SFO,OKC,37.619,-122.37484,35.39309,-97.60073
4011,B6,BOS,SEA,42.36435,-71.00518000000001,47.44898,-122.30931
4012,EV,EWR,SAV,40.6925,-74.16866,32.12758,-81.20214
4013,OO,SFO,TUS,37.619,-122.37484,32.11608,-110.94103
4018,EV,HRL,IAH,26.22851,-97.65439,29.98047,-95.33972
4025,B6,JAX,BOS,30.49406,-81.68786,42.36435,-71.00518000000001
4026,DL,GPT,ATL,30.40728,-89.07009000000001,33.640440000000005,-84.42694
4029,EV,ATL,CID,33.640440000000005,-84.42694,41.88459,-91.71087
4032,OO,SFO,BUR,37.619,-122.37484,34.20062,-118.3585
4037,WN,BHM,MDW,33.562940000000005,-86.75355,41.78598,-87.75242
4038,WN,DAL,MCI,32.84711,-96.85177,39.29761,-94.71391
4040,WN,DTW,MDW,42.21206,-83.34884,41.78598,-87.75242
4041,WN,FLL,IND,26.07258,-80.15275,39.71733,-86.29438
4044,WN,LAX,OAK,33.94254,-118.40807,37.72129,-122.22072
4045,WN,MCO,CAK,28.428890000000003,-81.31603,40.91631,-81.44247
4049,WN,PDX,SMF,45.58872,-122.5975,38.69542,-121.59077
4050,WN,PHL,BNA,39.87195,-75.24114,36.12448,-86.67818
4053,US,PHX,OAK,33.43417,-112.00806,37.72129,-122.22072
4054,US,PHX,RNO,33.43417,-112.00806,39.49858,-119.76806
4057,AA,ORD,AUS,41.9796,-87.90446,30.19453,-97.66987
4064,DL,ATL,HNL,33.640440000000005,-84.42694,21.31869,-157.92241
4066,DL,ATL,TUS,33.640440000000005,-84.42694,32.11608,-110.94103
4067,DL,ATL,ELP,33.640440000000005,-84.42694,31.80667,-106.37781
4075,EV,ATL,BMI,33.640440000000005,-84.42694,40.477990000000005,-88.91595
4076,EV,ROA,ATL,37.32547,-79.97543,33.640440000000005,-84.42694
4080,MQ,ORD,COU,41.9796,-87.90446,38.818090000000005,-92.21963
4081,MQ,ORD,BIS,41.9796,-87.90446,46.77411,-100.74672
4085,OO,LAX,SBP,33.94254,-118.40807,35.23706,-120.64239
4088,OO,SFO,ABQ,37.619,-122.37484,35.04022,-106.60918999999998
4093,EV,DHN,ATL,31.321340000000003,-85.44963,33.640440000000005,-84.42694
4096,EV,ATL,TUL,33.640440000000005,-84.42694,36.19837,-95.88824
4100,EV,ORD,DAY,41.9796,-87.90446,39.90238,-84.21938
4105,B6,BDL,TPA,41.93887,-72.68323000000001,27.97547,-82.53325
4106,EV,GSP,EWR,34.89567,-82.21885999999999,40.6925,-74.16866
4114,WN,FLL,ALB,26.07258,-80.15275,42.74812,-73.80298
4117,WN,MDW,CLT,41.78598,-87.75242,35.214009999999995,-80.94313000000001
4118,WN,MSY,DAL,29.99339,-90.25803,32.84711,-96.85177
4125,WN,STL,DEN,38.747690000000006,-90.35999,39.85841,-104.667
4126,WN,ONT,LAS,34.056,-117.60119,36.08036,-115.15233
4130,AA,DFW,HNL,32.89595,-97.0372,21.31869,-157.92241
4137,AA,AUS,ORD,30.19453,-97.66987,41.9796,-87.90446
4139,B6,SAV,JFK,32.12758,-81.20214,40.63975,-73.77893
4146,DL,TPA,CVG,27.97547,-82.53325,39.04614,-84.66216999999999
4150,B6,LGB,PDX,33.81772,-118.15161,45.58872,-122.5975
4153,EV,ATL,GNV,33.640440000000005,-84.42694,29.69006,-82.27178
4163,MQ,CVG,DFW,39.04614,-84.66216999999999,32.89595,-97.0372
4166,OO,SFO,SUN,37.619,-122.37484,43.50484,-114.29659
4167,OO,DSM,MSP,41.53493,-93.66068,44.88055,-93.21692
4171,OO,ORD,SPI,41.9796,-87.90446,39.84395,-89.67761999999999
4172,OO,SFO,SAT,37.619,-122.37484,29.533690000000004,-98.46978
4176,EV,ATL,JAN,33.640440000000005,-84.42694,32.311170000000004,-90.07589
4181,EV,LRD,IAH,27.543740000000003,-99.46154,29.98047,-95.33972
4185,B6,JFK,PWM,40.63975,-73.77893,43.64617,-70.30875
4192,US,LGA,DCA,40.77724,-73.87261,38.85208,-77.03772
4197,WN,BWI,SAT,39.1754,-76.6682,29.533690000000004,-98.46978
4199,WN,DCA,IND,38.85208,-77.03772,39.71733,-86.29438
4200,WN,DCA,RSW,38.85208,-77.03772,26.53617,-81.75516999999999
4203,WN,HOU,DEN,29.64542,-95.27889,39.85841,-104.667
4204,WN,IND,TPA,39.71733,-86.29438,27.97547,-82.53325
4206,WN,SDF,MDW,38.17439,-85.736,41.78598,-87.75242
4208,WN,TPA,AUS,27.97547,-82.53325,30.19453,-97.66987
4209,WN,TUL,DEN,36.19837,-95.88824,39.85841,-104.667
4213,WN,PDX,OAK,45.58872,-122.5975,37.72129,-122.22072
4216,UA,CLE,LAS,41.41089,-81.8494,36.08036,-115.15233
4218,UA,LAS,CLE,36.08036,-115.15233,41.41089,-81.8494
4231,AS,WRG,PSG,56.48433000000001,-132.36982,56.80165,-132.94528
4239,DL,ATL,PNS,33.640440000000005,-84.42694,30.47331,-87.18744000000001
4249,DL,ATL,BZN,33.640440000000005,-84.42694,45.7769,-111.15301
4257,EV,ATL,AVL,33.640440000000005,-84.42694,35.43619,-82.54181
4259,EV,LGA,ROC,40.77724,-73.87261,43.11887,-77.67238
4260,MQ,DFW,CRP,32.89595,-97.0372,27.77036,-97.50122
4262,MQ,ORD,MHK,41.9796,-87.90446,39.14097,-96.67083
4264,MQ,DFW,GRK,32.89595,-97.0372,31.0649,-97.8278
4266,MQ,ORD,CHA,41.9796,-87.90446,35.035270000000004,-85.20379
4270,OO,SLC,GEG,40.78839,-111.97777,47.61986,-117.53383999999998
4274,DL,SLC,RNO,40.78839,-111.97777,39.49858,-119.76806
4277,EV,JAX,ORD,30.49406,-81.68786,41.9796,-87.90446
4278,OO,SLC,EUG,40.78839,-111.97777,44.12326,-123.21869
4284,EV,TUL,DTW,36.19837,-95.88824,42.21206,-83.34884
4285,EV,DEN,LBB,39.85841,-104.667,33.66364,-101.82278
4287,OO,IAH,JAC,29.98047,-95.33972,43.60732,-110.73774
4292,WN,DAL,AUS,32.84711,-96.85177,30.19453,-97.66987
4297,WN,ROC,TPA,43.11887,-77.67238,27.97547,-82.53325
4299,WN,SNA,OAK,33.67566,-117.86822,37.72129,-122.22072
4300,WN,TUS,SAN,32.11608,-110.94103,32.73356,-117.18966
4301,WN,OKC,STL,35.39309,-97.60073,38.747690000000006,-90.35999
4315,B6,PBI,DCA,26.68316,-80.09559,38.85208,-77.03772
4325,F9,TTN,RSW,40.27669,-74.81347,26.53617,-81.75516999999999
4326,MQ,ORD,TOL,41.9796,-87.90446,41.58681,-83.80783000000001
4329,MQ,DFW,JAN,32.89595,-97.0372,32.311170000000004,-90.07589
4333,OO,DEN,SGU,39.85841,-104.667,37.09058,-113.59306
4337,OO,SLC,HLN,40.78839,-111.97777,46.60682,-111.98275
4340,OO,PHX,BFL,33.43417,-112.00806,35.4336,-119.05677
4341,OO,DEN,CPR,39.85841,-104.667,42.90836,-106.46447
4345,EV,AEX,ATL,31.32737,-92.54856,33.640440000000005,-84.42694
4346,OO,SLC,CPR,40.78839,-111.97777,42.90836,-106.46447
4350,OO,SLC,PIH,40.78839,-111.97777,42.91131,-112.59586000000002
4351,OO,DEN,FAT,39.85841,-104.667,36.77619,-119.71814
4355,EV,PHF,ATL,37.1319,-76.49299,33.640440000000005,-84.42694
4357,OO,SLC,BOI,40.78839,-111.97777,43.564440000000005,-116.22278
4360,OO,DEN,SUN,39.85841,-104.667,43.50484,-114.29659
4363,WN,BUR,SMF,34.20062,-118.3585,38.69542,-121.59077
4368,WN,MCO,DAY,28.428890000000003,-81.31603,39.90238,-84.21938
4372,WN,TPA,BDL,27.97547,-82.53325,41.93887,-72.68323000000001
4375,WN,PHX,BNA,33.43417,-112.00806,36.12448,-86.67818
4382,AS,ANC,BET,61.17432,-149.99618999999998,60.77978,-161.838
4388,DL,ATL,BNA,33.640440000000005,-84.42694,36.12448,-86.67818
4390,EV,DFW,SHV,32.89595,-97.0372,32.44663,-93.8256
4392,OO,SLC,VEL,40.78839,-111.97777,40.4409,-109.50992
4393,OO,SLC,RDM,40.78839,-111.97777,44.25407,-121.14996
4396,OO,FSD,MSP,43.58135,-96.7417,44.88055,-93.21692
4397,OO,DEN,BFL,39.85841,-104.667,35.4336,-119.05677
4398,MQ,MSN,DFW,43.13986,-89.33751,32.89595,-97.0372
4400,OO,DEN,HYS,39.85841,-104.667,38.84494,-99.27403
4401,OO,DEN,EUG,39.85841,-104.667,44.12326,-123.21869
4403,OO,DEN,BUR,39.85841,-104.667,34.20062,-118.3585
4404,OO,PHX,SBA,33.43417,-112.00806,34.42621,-119.84037
4405,OO,CNY,SLC,38.75496,-109.75484,40.78839,-111.97777
4409,OO,SLC,PSC,40.78839,-111.97777,46.26468,-119.11903
4414,OO,SLC,COD,40.78839,-111.97777,44.52019,-109.0238
4417,OO,SLC,PSP,40.78839,-111.97777,33.82922,-116.50625
4422,HA,KOA,OGG,19.73877,-156.04563000000002,20.89865,-156.43046
4423,OO,MSP,INL,44.88055,-93.21692,48.56619,-93.40307
4424,US,PHX,ONT,33.43417,-112.00806,34.056,-117.60119
4425,US,PHX,GEG,33.43417,-112.00806,47.61986,-117.53383999999998
4434,WN,BNA,DCA,36.12448,-86.67818,38.85208,-77.03772
4443,WN,SFO,MKE,37.619,-122.37484,42.94722,-87.89658
4447,UA,DEN,GEG,39.85841,-104.667,47.61986,-117.53383999999998
4453,AA,MIA,STT,25.79325,-80.29056,18.33731,-64.97336
4463,B6,HOU,BOS,29.64542,-95.27889,42.36435,-71.00518000000001
4465,DL,OMA,MSP,41.30252,-95.89417,44.88055,-93.21692
4467,DL,MSP,MCI,44.88055,-93.21692,39.29761,-94.71391
4469,DL,MSP,STL,44.88055,-93.21692,38.747690000000006,-90.35999
4474,DL,LGA,MSY,40.77724,-73.87261,29.99339,-90.25803
4476,DL,ICT,ATL,37.64996,-97.43305,33.640440000000005,-84.42694
4477,EV,MSN,ATL,43.13986,-89.33751,33.640440000000005,-84.42694
4479,MQ,ORD,FNT,41.9796,-87.90446,42.9655,-83.74346
4488,EV,AMA,IAH,35.21937,-101.70593,29.98047,-95.33972
4491,OO,SLC,LGB,40.78839,-111.97777,33.81772,-118.15161
4492,UA,DEN,SMF,39.85841,-104.667,38.69542,-121.59077
4494,DL,SLC,SMF,40.78839,-111.97777,38.69542,-121.59077
4496,EV,MSY,DTW,29.99339,-90.25803,42.21206,-83.34884
4498,AS,BRW,FAI,71.28545,-156.766,64.81368,-147.85967
4499,OO,SLC,GCC,40.78839,-111.97777,44.3489,-105.53936000000002
4505,OO,SLC,EKO,40.78839,-111.97777,40.82493,-115.7917
4510,US,CLT,MSP,35.214009999999995,-80.94313000000001,44.88055,-93.21692
4517,UA,DEN,EGE,39.85841,-104.667,39.64257,-106.9177
4519,WN,BNA,HOU,36.12448,-86.67818,29.64542,-95.27889
4521,WN,IAD,MDW,38.94453,-77.45581,41.78598,-87.75242
4522,WN,MCI,FLL,39.29761,-94.71391,26.07258,-80.15275
4526,WN,SAN,OAK,32.73356,-117.18966,37.72129,-122.22072
4527,WN,SAT,HOU,29.533690000000004,-98.46978,29.64542,-95.27889
4529,WN,SMF,BUR,38.69542,-121.59077,34.20062,-118.3585
4530,WN,OKC,MDW,35.39309,-97.60073,41.78598,-87.75242
4531,UA,DEN,ANC,39.85841,-104.667,61.17432,-149.99618999999998
4535,US,SAN,CLT,32.73356,-117.18966,35.214009999999995,-80.94313000000001
4541,AS,PDX,OGG,45.58872,-122.5975,20.89865,-156.43046
4545,B6,LGB,AUS,33.81772,-118.15161,30.19453,-97.66987
4548,DL,MIA,MSP,25.79325,-80.29056,44.88055,-93.21692
4551,EV,GGG,DFW,32.38486,-94.71171,32.89595,-97.0372
4555,MQ,ORD,CVG,41.9796,-87.90446,39.04614,-84.66216999999999
4559,MQ,AZO,ORD,42.23488,-85.55206,41.9796,-87.90446
4560,MQ,CLL,DFW,30.588590000000003,-96.36382,32.89595,-97.0372
4565,OO,MSP,BJI,44.88055,-93.21692,47.50942,-94.93372
4567,EV,SAV,ORD,32.12758,-81.20214,41.9796,-87.90446
4568,EV,GJT,IAH,39.12241,-108.52673,29.98047,-95.33972
4569,OO,SLC,IDA,40.78839,-111.97777,43.51456,-112.07017
4570,DL,JAC,MSP,43.60732,-110.73774,44.88055,-93.21692
4575,OO,DEN,IDA,39.85841,-104.667,43.51456,-112.07017
4578,UA,DEN,RNO,39.85841,-104.667,39.49858,-119.76806
4579,UA,DEN,JAC,39.85841,-104.667,43.60732,-110.73774
4582,EV,CMH,IAH,39.99799,-82.89188,29.98047,-95.33972
4589,US,CLT,LAS,35.214009999999995,-80.94313000000001,36.08036,-115.15233
4592,OO,DEN,PSC,39.85841,-104.667,46.26468,-119.11903
4598,WN,DAL,MAF,32.84711,-96.85177,31.94253,-102.20191
4599,WN,FLL,MCI,26.07258,-80.15275,39.29761,-94.71391
4600,WN,GEG,LAS,47.61986,-117.53383999999998,36.08036,-115.15233
4601,WN,IND,FLL,39.71733,-86.29438,26.07258,-80.15275
4604,WN,MKE,SFO,42.94722,-87.89658,37.619,-122.37484
4607,WN,RSW,BDL,26.53617,-81.75516999999999,41.93887,-72.68323000000001
4611,WN,STL,FLL,38.747690000000006,-90.35999,26.07258,-80.15275
4612,WN,TPA,BUF,27.97547,-82.53325,42.94052,-78.73217
4622,AA,LAX,IND,33.94254,-118.40807,39.71733,-86.29438
4626,B6,RDU,FLL,35.87764,-78.78747,26.07258,-80.15275
4633,B6,RSW,HPN,26.53617,-81.75516999999999,41.06696,-73.70756999999999
4637,EV,IAH,MOB,29.98047,-95.33972,30.69142,-88.24283
4647,OO,DEN,PSP,39.85841,-104.667,33.82922,-116.50625
4649,OO,MSP,IMT,44.88055,-93.21692,45.81835,-88.11454
4650,OO,MSP,BNA,44.88055,-93.21692,36.12448,-86.67818
4651,OO,MSP,RAP,44.88055,-93.21692,44.04532,-103.05737
4652,OO,DIK,MSP,46.79739,-102.80195,44.88055,-93.21692
4662,DL,SRQ,ATL,27.39533,-82.55411,33.640440000000005,-84.42694
4667,EV,BHM,DTW,33.562940000000005,-86.75355,42.21206,-83.34884
4671,UA,DEN,HNL,39.85841,-104.667,21.31869,-157.92241
4672,US,PHX,LIH,33.43417,-112.00806,21.97598,-159.33896
4674,US,LAX,PIT,33.94254,-118.40807,40.49147,-80.23286999999999
4677,US,LGA,PHL,40.77724,-73.87261,39.87195,-75.24114
4681,US,CLT,MCI,35.214009999999995,-80.94313000000001,39.29761,-94.71391
4682,US,PIT,PHL,40.49147,-80.23286999999999,39.87195,-75.24114
4689,WN,AUS,EWR,30.19453,-97.66987,40.6925,-74.16866
4693,WN,HOU,DCA,29.64542,-95.27889,38.85208,-77.03772
4694,WN,JAX,BWI,30.49406,-81.68786,39.1754,-76.6682
4696,WN,LGA,HOU,40.77724,-73.87261,29.64542,-95.27889
4697,WN,MDW,PHL,41.78598,-87.75242,39.87195,-75.24114
4703,WN,PHX,CLE,33.43417,-112.00806,41.41089,-81.8494
4705,UA,DEN,OGG,39.85841,-104.667,20.89865,-156.43046
4721,B6,ORH,MCO,42.26734,-71.87571,28.428890000000003,-81.31603
4726,DL,MSP,SNA,44.88055,-93.21692,33.67566,-117.86822
4732,EV,MSP,IAH,44.88055,-93.21692,29.98047,-95.33972
4733,EV,MSP,AUS,44.88055,-93.21692,30.19453,-97.66987
4737,MQ,LGA,CMH,40.77724,-73.87261,39.99799,-82.89188
4738,MQ,LGA,TYS,40.77724,-73.87261,35.812490000000004,-83.99286
4739,MQ,MHK,DFW,39.14097,-96.67083,32.89595,-97.0372
4743,OO,MSP,GRB,44.88055,-93.21692,44.48507,-88.12959000000001
4745,OO,FLG,PHX,35.13845,-111.67122,33.43417,-112.00806
4750,DL,SLC,JAC,40.78839,-111.97777,43.60732,-110.73774
4751,DL,SLC,SNA,40.78839,-111.97777,33.67566,-117.86822
4753,EV,MCI,EWR,39.29761,-94.71391,40.6925,-74.16866
4755,OO,ONT,IAH,34.056,-117.60119,29.98047,-95.33972
4762,DL,SLC,BWI,40.78839,-111.97777,39.1754,-76.6682
4767,EV,XNA,ATL,36.28187,-94.30681,33.640440000000005,-84.42694
4769,US,PHX,KOA,33.43417,-112.00806,19.73877,-156.04563000000002
4770,US,CLT,BNA,35.214009999999995,-80.94313000000001,36.12448,-86.67818
4773,US,RDU,PHL,35.87764,-78.78747,39.87195,-75.24114
4777,WN,BWI,MKE,39.1754,-76.6682,42.94722,-87.89658
4778,WN,CAK,DEN,40.91631,-81.44247,39.85841,-104.667
4779,WN,CMH,BWI,39.99799,-82.89188,39.1754,-76.6682
4781,WN,HOU,AUS,29.64542,-95.27889,30.19453,-97.66987
4783,WN,MCI,DCA,39.29761,-94.71391,38.85208,-77.03772
4791,WN,TUS,LAS,32.11608,-110.94103,36.08036,-115.15233
4793,WN,PBI,ISP,26.68316,-80.09559,40.79524,-73.10021
4796,UA,DEN,KOA,39.85841,-104.667,19.73877,-156.04563000000002
4803,AS,PSP,PDX,33.82922,-116.50625,45.58872,-122.5975
4804,AS,SEA,SAT,47.44898,-122.30931,29.533690000000004,-98.46978
4805,B6,SEA,LGB,47.44898,-122.30931,33.81772,-118.15161
4813,B6,SRQ,JFK,27.39533,-82.55411,40.63975,-73.77893
4814,EV,DFW,TYS,32.89595,-97.0372,35.812490000000004,-83.99286
4820,MQ,DFW,CID,32.89595,-97.0372,41.88459,-91.71087
4821,MQ,ORD,CID,41.9796,-87.90446,41.88459,-91.71087
4822,OO,LAX,EUG,33.94254,-118.40807,44.12326,-123.21869
4823,OO,MSP,RHI,44.88055,-93.21692,45.63119,-89.46745
4826,OO,SLC,FAT,40.78839,-111.97777,36.77619,-119.71814
4828,OO,TUS,PHX,32.11608,-110.94103,33.43417,-112.00806
4831,B6,FLL,LAX,26.07258,-80.15275,33.94254,-118.40807
4833,EV,LEX,ATL,38.03697,-84.60539,33.640440000000005,-84.42694
4836,B6,HPN,TPA,41.06696,-73.70756999999999,27.97547,-82.53325
4842,UA,IAH,GUC,29.98047,-95.33972,38.53396,-106.93318
4848,VX,SFO,DAL,37.619,-122.37484,32.84711,-96.85177
4851,WN,AUS,MDW,30.19453,-97.66987,41.78598,-87.75242
4853,WN,CHS,BWI,32.89865,-80.04051,39.1754,-76.6682
4858,WN,LBB,LAS,33.66364,-101.82278,36.08036,-115.15233
4859,WN,MCI,PDX,39.29761,-94.71391,45.58872,-122.5975
4860,WN,MCO,HOU,28.428890000000003,-81.31603,29.64542,-95.27889
4862,WN,OAK,AUS,37.72129,-122.22072,30.19453,-97.66987
4864,WN,ABQ,LAS,35.04022,-106.60918999999998,36.08036,-115.15233
4865,WN,ABQ,PDX,35.04022,-106.60918999999998,45.58872,-122.5975
4867,WN,SAT,SAN,29.533690000000004,-98.46978,32.73356,-117.18966
4869,WN,SJC,SAN,37.36186,-121.92901,32.73356,-117.18966
4871,WN,HOU,STL,29.64542,-95.27889,38.747690000000006,-90.35999
4878,AA,DFW,EGE,32.89595,-97.0372,39.64257,-106.9177
4880,AA,DFW,FAT,32.89595,-97.0372,36.77619,-119.71814
4883,AS,SEA,STL,47.44898,-122.30931,38.747690000000006,-90.35999
4891,EV,PNS,ORD,30.47331,-87.18744000000001,41.9796,-87.90446
4893,EV,LFT,ATL,30.20528,-91.98766,33.640440000000005,-84.42694
4894,MQ,ORD,RST,41.9796,-87.90446,43.90883,-92.49799
4897,NK,LGA,MYR,40.77724,-73.87261,33.67975,-78.92833
4901,OO,MSP,HIB,44.88055,-93.21692,47.3866,-92.83899
4902,OO,DEN,MFR,39.85841,-104.667,42.37423,-122.8735
4904,OO,MSP,ABR,44.88055,-93.21692,45.44906,-98.42183
4907,OO,ORD,STC,41.9796,-87.90446,45.54532,-94.05834
4910,B6,AUS,FLL,30.19453,-97.66987,26.07258,-80.15275
4914,EV,OMA,EWR,41.30252,-95.89417,40.6925,-74.16866
4919,US,CLT,STT,35.214009999999995,-80.94313000000001,18.33731,-64.97336
4923,US,MSY,PHL,29.99339,-90.25803,39.87195,-75.24114
4927,WN,BHM,DAL,33.562940000000005,-86.75355,32.84711,-96.85177
4928,WN,BWI,BDL,39.1754,-76.6682,41.93887,-72.68323000000001
4935,WN,MKE,BWI,42.94722,-87.89658,39.1754,-76.6682
4936,WN,MKE,FLL,42.94722,-87.89658,26.07258,-80.15275
4937,WN,MSY,FLL,29.99339,-90.25803,26.07258,-80.15275
4938,WN,ALB,TPA,42.74812,-73.80298,27.97547,-82.53325
4944,WN,RNO,LAX,39.49858,-119.76806,33.94254,-118.40807
4947,WN,PHX,BUR,33.43417,-112.00806,34.20062,-118.3585
4948,UA,DEN,LIH,39.85841,-104.667,21.97598,-159.33896
4950,UA,IAH,HDN,29.98047,-95.33972,40.48118,-107.21766
4951,UA,IAH,MTJ,29.98047,-95.33972,38.50887,-107.89383
4963,AS,SEA,AUS,47.44898,-122.30931,30.19453,-97.66987
4964,B6,FLL,HPN,26.07258,-80.15275,41.06696,-73.70756999999999
4969,DL,SLC,MSO,40.78839,-111.97777,46.91631,-114.09056
4972,DL,TRI,ATL,36.47521,-82.40742,33.640440000000005,-84.42694
4982,MQ,ORD,TUL,41.9796,-87.90446,36.19837,-95.88824
4991,DL,SYR,ATL,43.11119,-76.10631,33.640440000000005,-84.42694
4999,UA,IAH,EGE,29.98047,-95.33972,39.64257,-106.9177
5002,US,PHL,RSW,39.87195,-75.24114,26.53617,-81.75516999999999
5006,US,CLT,ALB,35.214009999999995,-80.94313000000001,42.74812,-73.80298
5008,US,CLT,RSW,35.214009999999995,-80.94313000000001,26.53617,-81.75516999999999
5012,WN,BWI,MDW,39.1754,-76.6682,41.78598,-87.75242
5013,WN,BWI,RDU,39.1754,-76.6682,35.87764,-78.78747
